position_identifier,symbol,direction,entry_time_text,exit_time_text,volume,initial_risk_amount,native_net_before_external_commission,external_commission,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_cash,adjusted_net_R,exit_reason
18,AUDUSD,SELL,2025.02.03 10:05:01,2025.02.07 15:30:05,0.03,50.49,-50.63,0.18,0.42,0.11,0.0,0.0,0.0,0.71,0.0,0.0,-50.81,-1.0063378886908299,STOP_LOSS_EXIT
16,EURUSD,SELL,2025.02.03 10:05:01,2025.02.14 00:24:50,0.02,50.34,-49.17,0.12,0.22,1.17,0.0,0.0,0.0,1.5099999999999998,0.0,0.0,-49.29,-0.9791418355184743,STOP_LOSS_EXIT
17,GBPUSD,SELL,2025.02.03 10:05:01,2025.02.14 10:39:04,0.01,31.37,-31.619999999999997,0.06,0.16,0.24,0.0,0.0,0.0,0.45999999999999996,0.0,0.0,-31.679999999999996,-1.0098820529167993,STOP_LOSS_EXIT
19,NZDUSD,SELL,2025.02.03 10:05:01,2025.02.14 11:31:17,0.03,47.88,-47.76,0.18,0.48,0.15,0.0,0.0,0.0,0.8099999999999999,0.0,0.0,-47.94,-1.0012531328320802,STOP_LOSS_EXIT
32,AUDUSD,BUY,2025.03.03 10:05:00,2025.04.04 14:32:01,0.03,48.33,-50.95,0.18,0.42,1.75,0.0,0.0,0.0,2.35,0.0,0.0,-51.13,-1.0579350300020691,STOP_LOSS_EXIT
30,EURUSD,BUY,2025.03.03 10:05:00,2025.04.07 10:05:00,0.02,43.04,116.06,0.12,0.24,6.7,0.0,0.0,0.0,7.0600000000000005,0.0,0.0,115.94,2.6937732342007434,MONTHLY_REBALANCE_EXIT
31,GBPUSD,BUY,2025.03.03 10:05:00,2025.04.07 10:05:00,0.01,24.69,30.05,0.06,0.14,1.0,0.0,0.0,0.0,1.2,0.0,0.0,29.990000000000002,1.214661806399352,MONTHLY_REBALANCE_EXIT
33,NZDUSD,BUY,2025.03.03 10:05:00,2025.04.07 10:05:00,0.03,47.73,-11.67,0.18,0.48,2.85,0.0,0.0,0.0,3.51,0.0,0.0,-11.85,-0.2482715273412948,MONTHLY_REBALANCE_EXIT
34,USDCAD,SELL,2025.03.03 10:05:00,2025.04.07 10:05:00,0.03,47.62965386,34.45,0.18,0.3324076703069923,6.66,0.0,0.0,0.0,7.172407670306993,0.0,0.0,34.27,0.7195097428322987,MONTHLY_REBALANCE_EXIT
35,USDCHF,SELL,2025.03.03 10:05:00,2025.04.07 10:05:00,0.02,39.91696915,116.72,0.12,0.35502302102401956,9.16,0.0,0.0,0.0,9.63502302102402,0.0,0.0,116.6,2.9210634595487566,MONTHLY_REBALANCE_EXIT
36,USDJPY,SELL,2025.03.03 10:05:00,2025.04.07 10:05:00,0.01,29.80554986,29.240000000000002,0.06,0.08661989192502716,4.5,0.0,0.0,0.0,4.6466198919250274,0.0,0.0,29.180000000000003,0.9790123026436931,MONTHLY_REBALANCE_EXIT
44,EURUSD,BUY,2025.04.07 10:05:01,2025.05.05 10:05:00,0.01,31.22,27.58,0.06,0.11,2.76,0.0,0.0,0.0,2.9299999999999997,0.0,0.0,27.52,0.8814862267777066,MONTHLY_REBALANCE_EXIT
45,GBPUSD,BUY,2025.04.07 10:05:01,2025.05.05 10:05:00,0.01,30.83,35.550000000000004,0.06,0.17,0.8,0.0,0.0,0.0,1.03,0.0,0.0,35.49,1.1511514758352255,MONTHLY_REBALANCE_EXIT
46,AUDUSD,BUY,2025.04.07 10:05:01,2025.05.05 10:05:00,0.01,25.32,44.129999999999995,0.06,0.14,0.52,0.0,0.0,0.0,0.72,0.0,0.0,44.06999999999999,1.7405213270142177,MONTHLY_REBALANCE_EXIT
47,NZDUSD,BUY,2025.04.07 10:05:01,2025.05.05 10:05:00,0.02,45.18,77.1,0.12,0.32,1.64,0.0,0.0,0.0,2.08,0.0,0.0,76.97999999999999,1.7038512616201857,MONTHLY_REBALANCE_EXIT
48,USDCAD,SELL,2025.04.07 10:05:01,2025.05.05 10:05:00,0.02,43.78168134,57.940000000000005,0.12,0.21062238915996773,3.65,0.0,0.0,0.0,3.9806223891599677,0.0,0.0,57.82000000000001,1.3206436626081388,MONTHLY_REBALANCE_EXIT
49,USDCHF,SELL,2025.04.07 10:05:01,2025.05.05 10:05:00,0.01,26.38531764,21.55,0.06,0.18872598166998902,3.91,0.0,0.0,0.0,4.158725981669989,0.0,0.0,21.490000000000002,0.8144681179589545,MONTHLY_REBALANCE_EXIT
50,USDJPY,SELL,2025.04.07 10:05:01,2025.05.05 10:05:00,0.01,32.78982138,1.8099999999999996,0.06,0.11023231460302588,3.66,0.0,0.0,0.0,3.830232314603026,0.0,0.0,1.7499999999999996,0.05337022058520282,MONTHLY_REBALANCE_EXIT
58,EURUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,0.01,31.16,5.58,0.06,0.13,2.76,0.0,0.0,0.0,2.9499999999999997,0.0,0.0,5.5200000000000005,0.17715019255455713,MONTHLY_REBALANCE_EXIT
59,GBPUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,0.01,28.71,24.88,0.06,0.14,0.8,0.0,0.0,0.0,1.0,0.0,0.0,24.82,0.8645071403692093,MONTHLY_REBALANCE_EXIT
60,AUDUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,0.02,40.22,-0.3800000000000001,0.12,0.28,1.08,0.0,0.0,0.0,1.48,0.0,0.0,-0.5000000000000001,-0.012431626056688218,MONTHLY_REBALANCE_EXIT
61,NZDUSD,BUY,2025.05.05 10:05:01,2025.06.02 10:05:00,0.02,39.46,6.140000000000001,0.12,0.32,1.64,0.0,0.0,0.0,2.08,0.0,0.0,6.0200000000000005,0.15255955397871263,MONTHLY_REBALANCE_EXIT
62,USDCAD,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,0.03,51.52609599,20.810000000000002,0.18,0.36912921693941214,5.56,0.0,0.0,0.0,6.109129216939412,0.0,0.0,20.630000000000003,0.40037964459802655,MONTHLY_REBALANCE_EXIT
63,USDCHF,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,0.01,38.78726287,4.529999999999999,0.06,0.21776740022018704,3.91,0.0,0.0,0.0,4.187767400220187,0.0,0.0,4.47,0.11524401747505933,MONTHLY_REBALANCE_EXIT
64,USDJPY,SELL,2025.05.05 10:05:01,2025.06.02 10:05:00,0.01,32.81073554,4.17,0.06,0.09699052264035915,3.66,0.0,0.0,0.0,3.816990522640359,0.0,0.0,4.11,0.1252638787993474,MONTHLY_REBALANCE_EXIT
78,USDJPY,SELL,2025.06.02 10:05:01,2025.06.23 11:52:55,0.01,30.41009992,-32.25,0.06,0.09775921904349588,2.74,0.0,0.0,0.0,2.897759219043496,0.0,0.0,-32.31,-1.0624759565078075,STOP_LOSS_EXIT
72,EURUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.01,27.75,31.250000000000004,0.06,0.12,3.45,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,31.190000000000005,1.123963963963964,MONTHLY_REBALANCE_EXIT
73,GBPUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.01,27.45,7.0,0.06,0.14,1.0,0.0,0.0,0.0,1.2,0.0,0.0,6.94,0.2528233151183971,MONTHLY_REBALANCE_EXIT
74,AUDUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.02,38.9,5.869999999999999,0.12,0.28,1.35,0.0,0.0,0.0,1.75,0.0,0.0,5.749999999999999,0.14781491002570693,MONTHLY_REBALANCE_EXIT
75,NZDUSD,BUY,2025.06.02 10:05:01,2025.07.07 10:05:00,0.02,39.0,-1.67,0.12,0.32,2.05,0.0,0.0,0.0,2.4899999999999998,0.0,0.0,-1.79,-0.0458974358974359,MONTHLY_REBALANCE_EXIT
76,USDCAD,SELL,2025.06.02 10:05:01,2025.07.07 10:05:00,0.03,51.437835,3.130000000000001,0.18,0.37242044077054515,7.0,0.0,0.0,0.0,7.552420440770545,0.0,0.0,2.9500000000000006,0.057350780801719216,MONTHLY_REBALANCE_EXIT
77,USDCHF,SELL,2025.06.02 10:05:01,2025.07.07 10:05:00,0.01,27.98150024,25.349999999999998,0.06,0.21965416671751253,4.98,0.0,0.0,0.0,5.259654166717513,0.0,0.0,25.29,0.9038114390967337,MONTHLY_REBALANCE_EXIT
92,USDJPY,SELL,2025.07.07 10:05:01,2025.07.15 17:01:07,0.02,50.69467977,-52.379999999999995,0.12,0.1930834741233666,2.08,0.0,0.0,0.0,2.3930834741233666,0.0,0.0,-52.49999999999999,-1.035611631007251,STOP_LOSS_EXIT
86,EURUSD,BUY,2025.07.07 10:05:01,2025.07.29 10:10:28,0.02,45.86,-50.09,0.12,0.24,4.21,0.0,0.0,0.0,4.57,0.0,0.0,-50.21,-1.0948539031836022,STOP_LOSS_EXIT
87,GBPUSD,BUY,2025.07.07 10:05:01,2025.07.29 16:14:22,0.01,30.97,-31.619999999999997,0.06,0.14,0.63,0.0,0.0,0.0,0.8300000000000001,0.0,0.0,-31.679999999999996,-1.022925411688731,STOP_LOSS_EXIT
91,USDCHF,SELL,2025.07.07 10:05:01,2025.07.30 22:20:33,0.02,47.68671638,-53.39,0.12,0.40241954752952125,6.69,0.0,0.0,0.0,7.212419547529522,0.0,0.0,-53.51,-1.122115424630963,STOP_LOSS_EXIT
88,AUDUSD,BUY,2025.07.07 10:05:01,2025.08.04 10:05:00,0.03,51.69,-12.84,0.18,0.42,1.44,0.0,0.0,0.0,2.04,0.0,0.0,-13.02,-0.2518862449216483,MONTHLY_REBALANCE_EXIT
89,NZDUSD,BUY,2025.07.07 10:05:01,2025.08.04 10:05:00,0.02,36.42,-23.28,0.12,0.32,1.64,0.0,0.0,0.0,2.08,0.0,0.0,-23.400000000000002,-0.642504118616145,MONTHLY_REBALANCE_EXIT
90,USDCAD,SELL,2025.07.07 10:05:01,2025.08.04 10:05:00,0.02,35.10083245,-23.72,0.12,0.24914995896353617,3.67,0.0,0.0,0.0,4.039149958963536,0.0,0.0,-23.84,-0.6791861712670009,MONTHLY_REBALANCE_EXIT
104,USDCAD,SELL,2025.09.01 10:05:00,2025.09.25 15:52:27,0.04,48.26235217,-54.61,0.24,0.4946317902761209,6.8,0.0,0.0,0.0,7.534631790276121,0.0,0.0,-54.85,-1.1364966176284896,STOP_LOSS_EXIT
106,USDJPY,SELL,2025.09.01 10:05:00,2025.10.06 07:37:36,0.02,44.29324441,-52.89,0.12,0.19052025638583073,9.02,0.0,0.0,0.0,9.33052025638583,0.0,0.0,-53.01,-1.1967965026294627,STOP_LOSS_EXIT
100,EURUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.02,46.72,-12.219999999999999,0.12,0.24,6.7,0.0,0.0,0.0,7.0600000000000005,0.0,0.0,-12.339999999999998,-0.2641267123287671,MONTHLY_REBALANCE_EXIT
101,GBPUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.02,46.26,-19.14,0.12,0.3,1.8,0.0,0.0,0.0,2.22,0.0,0.0,-19.26,-0.41634241245136194,MONTHLY_REBALANCE_EXIT
102,AUDUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.03,41.67,18.54,0.18,0.42,1.8,0.0,0.0,0.0,2.4,0.0,0.0,18.36,0.4406047516198704,MONTHLY_REBALANCE_EXIT
103,NZDUSD,BUY,2025.09.01 10:05:00,2025.10.06 10:05:00,0.03,46.26,-21.630000000000003,0.18,0.42,2.85,0.0,0.0,0.0,3.45,0.0,0.0,-21.810000000000002,-0.47146562905317774,MONTHLY_REBALANCE_EXIT
105,USDCHF,SELL,2025.09.01 10:05:00,2025.10.06 10:05:00,0.02,41.49724212,-6.17,0.12,0.40039539044806743,10.16,0.0,0.0,0.0,10.680395390448068,0.0,0.0,-6.29,-0.1515763380566554,MONTHLY_REBALANCE_EXIT
114,EURUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,0.02,45.62,35.28,0.12,0.26,2.52,0.0,0.0,0.0,2.9,0.0,0.0,35.160000000000004,0.7707145988601491,MONTHLY_REBALANCE_EXIT
115,GBPUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,0.01,26.84,30.85,0.06,0.14,0.52,0.0,0.0,0.0,0.72,0.0,0.0,30.790000000000003,1.1471684053651268,MONTHLY_REBALANCE_EXIT
116,AUDUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,0.03,39.84,17.66,0.18,0.44999999999999996,0.52,0.0,0.0,0.0,1.15,0.0,0.0,17.48,0.43875502008032125,MONTHLY_REBALANCE_EXIT
117,NZDUSD,SELL,2025.10.06 10:05:01,2025.11.03 10:05:00,0.03,43.17,34.22,0.18,0.42,0.32,0.0,0.0,0.0,0.9199999999999999,0.0,0.0,34.04,0.788510539726662,MONTHLY_REBALANCE_EXIT
118,USDCAD,BUY,2025.10.06 10:05:01,2025.11.03 10:05:00,0.04,45.0539814,23.51,0.24,0.48753557934283065,2.8,0.0,0.0,0.0,3.5275355793428305,0.0,0.0,23.270000000000003,0.5164915347525758,MONTHLY_REBALANCE_EXIT
119,USDCHF,BUY,2025.10.06 10:05:01,2025.11.03 10:05:00,0.02,41.25598776,22.73,0.12,0.4012086410311062,4.2,0.0,0.0,0.0,4.721208641031106,0.0,0.0,22.61,0.5480416595896334,MONTHLY_REBALANCE_EXIT
120,USDJPY,BUY,2025.10.06 10:05:01,2025.11.03 10:05:00,0.02,44.2074997,57.36,0.12,0.18665173452790446,3.53,0.0,0.0,0.0,3.836651734527904,0.0,0.0,57.24,1.294802926843655,MONTHLY_REBALANCE_EXIT
133,USDCHF,BUY,2025.11.03 10:05:01,2025.11.14 14:20:32,0.02,38.38270915,-37.190000000000005,0.12,0.39741185529240824,1.94,0.0,0.0,0.0,2.457411855292408,0.0,0.0,-37.31,-0.9720522815154127,STOP_LOSS_EXIT
128,EURUSD,SELL,2025.11.03 10:05:01,2025.12.01 10:05:00,0.03,50.64,-18.11,0.18,0.39,3.88,0.0,0.0,0.0,4.45,0.0,0.0,-18.29,-0.3611769352290679,MONTHLY_REBALANCE_EXIT
129,GBPUSD,SELL,2025.11.03 10:05:01,2025.12.01 10:05:00,0.02,48.54,-17.6,0.12,0.28,0.84,0.0,0.0,0.0,1.24,0.0,0.0,-17.720000000000002,-0.36505974454058515,MONTHLY_REBALANCE_EXIT
130,AUDUSD,SELL,2025.11.03 10:05:01,2025.12.01 10:05:00,0.03,43.26,0.10999999999999999,0.18,0.42,0.52,0.0,0.0,0.0,1.12,0.0,0.0,-0.07,-0.0016181229773462786,MONTHLY_REBALANCE_EXIT
131,NZDUSD,SELL,2025.11.03 10:05:01,2025.12.01 10:05:00,0.04,48.72,-5.199999999999999,0.24,0.56,0.56,0.0,0.0,0.0,1.36,0.0,0.0,-5.4399999999999995,-0.11165845648604268,MONTHLY_REBALANCE_EXIT
132,USDCAD,BUY,2025.11.03 10:05:01,2025.12.01 10:05:00,0.04,46.93194867,-8.18,0.24,0.48495221794323207,2.8,0.0,0.0,0.0,3.5249522179432318,0.0,0.0,-8.42,-0.1794087021445641,MONTHLY_REBALANCE_EXIT
134,USDJPY,BUY,2025.11.03 10:05:01,2025.12.01 10:05:00,0.02,43.95404804,19.24,0.12,0.18160827095954027,3.39,0.0,0.0,0.0,3.6916082709595406,0.0,0.0,19.119999999999997,0.43499975207289227,MONTHLY_REBALANCE_EXIT
142,EURUSD,BUY,2025.12.01 10:05:02,2026.01.05 10:05:00,0.03,48.54,13.639999999999999,0.18,0.36,10.15,0.0,0.0,0.0,10.690000000000001,0.0,0.0,13.459999999999999,0.2772970745776679,MONTHLY_REBALANCE_EXIT
143,GBPUSD,BUY,2025.12.01 10:05:02,2026.01.05 10:05:00,0.02,47.38,39.4,0.12,0.3,1.82,0.0,0.0,0.0,2.24,0.0,0.0,39.28,0.8290417897847193,MONTHLY_REBALANCE_EXIT
144,AUDUSD,BUY,2025.12.01 10:05:02,2026.01.05 10:05:00,0.03,40.83,35.2,0.18,0.42,1.82,0.0,0.0,0.0,2.42,0.0,0.0,35.02,0.8577026696056822,MONTHLY_REBALANCE_EXIT
145,NZDUSD,BUY,2025.12.01 10:05:02,2026.01.05 10:05:00,0.03,43.86,0.5499999999999998,0.18,0.42,2.87,0.0,0.0,0.0,3.47,0.0,0.0,0.36999999999999983,0.008435932512539896,MONTHLY_REBALANCE_EXIT
146,USDCAD,SELL,2025.12.01 10:05:02,2026.01.05 10:05:00,0.04,46.7404674,50.66,0.24,0.4862839326067679,9.21,0.0,0.0,0.0,9.936283932606768,0.0,0.0,50.419999999999995,1.0787226316868195,MONTHLY_REBALANCE_EXIT
147,USDCHF,SELL,2025.12.01 10:05:02,2026.01.05 10:05:00,0.02,42.89910859,11.94,0.12,0.39835181934744995,10.19,0.0,0.0,0.0,10.708351819347449,0.0,0.0,11.82,0.27553020070807027,MONTHLY_REBALANCE_EXIT
148,USDJPY,SELL,2025.12.01 10:05:02,2026.01.05 10:05:00,0.02,39.99742616,-28.48,0.12,0.1801674270161057,8.46,0.0,0.0,0.0,8.760167427016107,0.0,0.0,-28.6,-0.715046010350582,MONTHLY_REBALANCE_EXIT
160,USDCAD,SELL,2026.01.05 10:05:03,2026.01.09 23:12:18,0.05,50.48781904,-51.99,0.30000000000000004,0.6170509321098786,1.97,0.0,0.0,0.0,2.8870509321098785,0.0,0.0,-52.29,-1.0356953616588624,STOP_LOSS_EXIT
156,EURUSD,BUY,2026.01.05 10:05:03,2026.02.02 10:05:00,0.03,40.83,42.61,0.18,0.36,8.12,0.0,0.0,0.0,8.66,0.0,0.0,42.43,1.0391868723977469,MONTHLY_REBALANCE_EXIT
157,GBPUSD,BUY,2026.01.05 10:05:03,2026.02.02 10:05:00,0.02,43.84,50.84,0.12,0.28,1.44,0.0,0.0,0.0,1.8399999999999999,0.0,0.0,50.720000000000006,1.1569343065693432,MONTHLY_REBALANCE_EXIT
158,AUDUSD,BUY,2026.01.05 10:05:03,2026.02.02 10:05:00,0.04,46.08,105.72,0.24,0.6,2.0,0.0,0.0,0.0,2.84,0.0,0.0,105.48,2.2890625,MONTHLY_REBALANCE_EXIT
159,NZDUSD,BUY,2026.01.05 10:05:03,2026.02.02 10:05:00,0.04,50.6,100.64,0.24,0.56,3.08,0.0,0.0,0.0,3.88,0.0,0.0,100.4,1.9841897233201582,MONTHLY_REBALANCE_EXIT
161,USDCHF,SELL,2026.01.05 10:05:03,2026.02.02 10:05:00,0.03,49.43602397,69.81,0.18,0.6042980700230388,12.34,0.0,0.0,0.0,13.12429807002304,0.0,0.0,69.63,1.408487058794506,MONTHLY_REBALANCE_EXIT
162,USDJPY,SELL,2026.01.05 10:05:03,2026.02.02 10:05:00,0.02,37.57429811,18.990000000000002,0.12,0.24215543830134334,6.79,0.0,0.0,0.0,7.152155438301343,0.0,0.0,18.87,0.5022049898246257,MONTHLY_REBALANCE_EXIT
171,GBPUSD,BUY,2026.02.02 10:05:01,2026.03.02 08:23:32,0.01,29.35,-30.2,0.06,0.15,0.8,0.0,0.0,0.0,1.01,0.0,0.0,-30.259999999999998,-1.0310051107325382,STOP_LOSS_EXIT
170,EURUSD,BUY,2026.02.02 10:05:01,2026.03.02 10:05:00,0.01,28.19,-16.93,0.06,0.12,2.76,0.0,0.0,0.0,2.94,0.0,0.0,-16.99,-0.6026959914863426,MONTHLY_REBALANCE_EXIT
172,AUDUSD,BUY,2026.02.02 10:05:01,2026.03.02 10:05:00,0.02,40.4,21.6,0.12,0.3,1.08,0.0,0.0,0.0,1.5,0.0,0.0,21.48,0.5316831683168317,MONTHLY_REBALANCE_EXIT
173,NZDUSD,BUY,2026.02.02 10:05:01,2026.03.02 10:05:00,0.03,53.43,-22.23,0.18,0.42,2.28,0.0,0.0,0.0,2.88,0.0,0.0,-22.41,-0.4194272880404267,MONTHLY_REBALANCE_EXIT
174,USDCAD,SELL,2026.02.02 10:05:01,2026.03.02 10:05:00,0.03,49.09867173,-7.619999999999999,0.18,0.3736400600754606,5.6,0.0,0.0,0.0,6.15364006007546,0.0,0.0,-7.799999999999999,-0.1588637681054432,MONTHLY_REBALANCE_EXIT
175,USDCHF,SELL,2026.02.02 10:05:01,2026.03.02 10:05:00,0.01,33.24837963,-3.89,0.06,0.21992522542335607,4.2,0.0,0.0,0.0,4.479925225423356,0.0,0.0,-3.95,-0.11880278208914327,MONTHLY_REBALANCE_EXIT
176,USDJPY,SELL,2026.02.02 10:05:01,2026.03.02 10:05:00,0.01,29.10665987,-16.95,0.06,0.09036805618311149,3.38,0.0,0.0,0.0,3.5303680561831112,0.0,0.0,-17.009999999999998,-0.5844023352721439,MONTHLY_REBALANCE_EXIT
184,EURUSD,SELL,2026.04.06 10:05:00,2026.04.14 10:06:09,0.01,26.72,-26.33,0.06,0.12,0.39,0.0,0.0,0.0,0.5700000000000001,0.0,0.0,-26.389999999999997,-0.9876497005988023,STOP_LOSS_EXIT
188,USDCAD,BUY,2026.04.06 10:05:00,2026.04.14 11:44:33,0.04,51.48970133,-50.290000000000006,0.24,0.5165548660185816,0.8,0.0,0.0,0.0,1.5565548660185815,0.0,0.0,-50.53000000000001,-0.9813612954588875,STOP_LOSS_EXIT
187,NZDUSD,SELL,2026.04.06 10:05:00,2026.04.14 15:30:01,0.02,40.06,-40.120000000000005,0.12,0.28,0.08,0.0,0.0,0.0,0.48000000000000004,0.0,0.0,-40.24,-1.0044932601098353,STOP_LOSS_EXIT
185,GBPUSD,SELL,2026.04.06 10:05:00,2026.04.14 15:30:01,0.01,37.44,-37.61,0.06,0.15,0.15,0.0,0.0,0.0,0.36,0.0,0.0,-37.67,-1.0061431623931625,STOP_LOSS_EXIT
186,AUDUSD,SELL,2026.04.06 10:05:00,2026.04.14 17:37:58,0.02,47.5,-47.58,0.12,0.28,0.08,0.0,0.0,0.0,0.48000000000000004,0.0,0.0,-47.699999999999996,-1.0042105263157894,STOP_LOSS_EXIT
189,USDCHF,BUY,2026.04.06 10:05:00,2026.04.17 16:06:36,0.01,28.29480442,-27.14,0.06,0.1999425165264986,1.0,0.0,0.0,0.0,1.2599425165264986,0.0,0.0,-27.2,-0.9613072278659702,STOP_LOSS_EXIT
190,USDJPY,BUY,2026.04.06 10:05:00,2026.04.30 14:36:10,0.02,44.15463675,-41.38,0.12,0.17538035614739467,3.12,0.0,0.0,0.0,3.415380356147395,0.0,0.0,-41.5,-0.9398786413977236,STOP_LOSS_EXIT
199,GBPUSD,BUY,2026.05.04 10:05:00,2026.05.15 12:08:49,0.02,48.58,-49.25,0.12,0.34,0.67,0.0,0.0,0.0,1.1300000000000001,0.0,0.0,-49.37,-1.0162618361465623,STOP_LOSS_EXIT
202,USDCAD,SELL,2026.05.04 10:05:00,2026.05.21 16:08:04,0.03,40.50077383,-44.279999999999994,0.18,0.33094562195713884,3.8,0.0,0.0,0.0,4.3109456219571385,0.0,0.0,-44.459999999999994,-1.09775680303341,STOP_LOSS_EXIT
198,EURUSD,BUY,2026.05.04 10:05:00,2026.06.01 10:05:00,0.02,37.24,-18.52,0.12,0.24,5.36,0.0,0.0,0.0,5.720000000000001,0.0,0.0,-18.64,-0.5005370569280344,MONTHLY_REBALANCE_EXIT
200,AUDUSD,BUY,2026.05.04 10:05:00,2026.06.01 10:05:00,0.02,37.4,-3.6,0.12,0.28,1.08,0.0,0.0,0.0,1.48,0.0,0.0,-3.72,-0.09946524064171124,MONTHLY_REBALANCE_EXIT
201,NZDUSD,BUY,2026.05.04 10:05:00,2026.06.01 10:05:00,0.02,37.24,11.66,0.12,0.32,1.64,0.0,0.0,0.0,2.08,0.0,0.0,11.540000000000001,0.3098818474758325,MONTHLY_REBALANCE_EXIT
203,USDCHF,SELL,2026.05.04 10:05:00,2026.06.01 10:05:00,0.02,46.43274704,-10.23,0.12,0.43503851370371316,8.31,0.0,0.0,0.0,8.865038513703714,0.0,0.0,-10.35,-0.22290302986131486,MONTHLY_REBALANCE_EXIT
204,USDJPY,SELL,2026.05.04 10:05:00,2026.06.01 10:05:00,0.02,47.17693913,-38.4,0.12,0.2421384649695734,6.72,0.0,0.0,0.0,7.082138464969573,0.0,0.0,-38.519999999999996,-0.8165006189539961,MONTHLY_REBALANCE_EXIT
212,EURUSD,SELL,2026.06.01 10:05:01,2026.07.06 10:05:00,0.03,49.11,76.58,0.18,0.39,4.85,0.0,0.0,0.0,5.42,0.0,0.0,76.39999999999999,1.55569130523315,MONTHLY_REBALANCE_EXIT
213,GBPUSD,SELL,2026.06.01 10:05:01,2026.07.06 10:05:00,0.02,50.24,25.75,0.12,0.36,1.05,0.0,0.0,0.0,1.53,0.0,0.0,25.63,0.5101512738853503,MONTHLY_REBALANCE_EXIT
